danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.532,0.433,3,-9.423,1,0.0278,0.0942,0.0121,0.142,0.0395,140.666,audio_features,4bPkBHKLKd9WHizsvM2zV3,spotify:track:4bPkBHKLKd9WHizsvM2zV3,https://api.spotify.com/v1/tracks/4bPkBHKLKd9WHizsvM2zV3,https://api.spotify.com/v1/audio-analysis/4bPkBHKLKd9WHizsvM2zV3,331133,4
0.596,0.825,6,-5.407,0,0.0368,0.0455,0.00118,0.108,0.426,101.993,audio_features,29bO9mtroMXBjCBH7Pbbwq,spotify:track:29bO9mtroMXBjCBH7Pbbwq,https://api.spotify.com/v1/tracks/29bO9mtroMXBjCBH7Pbbwq,https://api.spotify.com/v1/audio-analysis/29bO9mtroMXBjCBH7Pbbwq,254867,4
0.383,0.888,5,-4.611,0,0.0817,0.000894,8.58e-06,0.089,0.387,180.079,audio_features,6X2MDg2350Z7UMYSNjSjUy,spotify:track:6X2MDg2350Z7UMYSNjSjUy,https://api.spotify.com/v1/tracks/6X2MDg2350Z7UMYSNjSjUy,https://api.spotify.com/v1/audio-analysis/6X2MDg2350Z7UMYSNjSjUy,268067,4
0.503,0.715,0,-6.463,1,0.0258,3.92e-06,0.833,0.141,0.183,103.98,audio_features,5MZFXKHRKB59gb7KZPAaBi,spotify:track:5MZFXKHRKB59gb7KZPAaBi,https://api.spotify.com/v1/tracks/5MZFXKHRKB59gb7KZPAaBi,https://api.spotify.com/v1/audio-analysis/5MZFXKHRKB59gb7KZPAaBi,221093,4
0.439,0.874,0,-4.165,1,0.0299,0.00571,0.0,0.176,0.527,150.036,audio_features,3nzL5CIQiCEt6jRt1AlQ9d,spotify:track:3nzL5CIQiCEt6jRt1AlQ9d,https://api.spotify.com/v1/tracks/3nzL5CIQiCEt6jRt1AlQ9d,https://api.spotify.com/v1/audio-analysis/3nzL5CIQiCEt6jRt1AlQ9d,207240,4
0.703,0.883,10,-5.603,0,0.144,0.115,1.52e-05,0.45,0.908,163.986,audio_features,7AdsGzEPnPWqpzA2qax2Z1,spotify:track:7AdsGzEPnPWqpzA2qax2Z1,https://api.spotify.com/v1/tracks/7AdsGzEPnPWqpzA2qax2Z1,https://api.spotify.com/v1/audio-analysis/7AdsGzEPnPWqpzA2qax2Z1,147880,4
0.284,0.528,9,-6.838,0,0.0307,0.0048,0.0191,0.113,0.116,106.616,audio_features,23iFER67b8UKCW67hQTJOs,spotify:track:23iFER67b8UKCW67hQTJOs,https://api.spotify.com/v1/tracks/23iFER67b8UKCW67hQTJOs,https://api.spotify.com/v1/audio-analysis/23iFER67b8UKCW67hQTJOs,218907,4
0.394,0.615,11,-7.069,1,0.0308,0.000917,0.00556,0.101,0.232,90.004,audio_features,7rczpwobym4Vi0tOb2iINf,spotify:track:7rczpwobym4Vi0tOb2iINf,https://api.spotify.com/v1/tracks/7rczpwobym4Vi0tOb2iINf,https://api.spotify.com/v1/audio-analysis/7rczpwobym4Vi0tOb2iINf,239733,4
0.338,0.49,2,-7.634,1,0.0341,0.257,3.34e-06,0.241,0.341,138.165,audio_features,0ZkLBauXOMQLQAdzQKawSl,spotify:track:0ZkLBauXOMQLQAdzQKawSl,https://api.spotify.com/v1/tracks/0ZkLBauXOMQLQAdzQKawSl,https://api.spotify.com/v1/audio-analysis/0ZkLBauXOMQLQAdzQKawSl,218787,4
0.474,0.928,9,-5.681,1,0.0471,5.83e-05,0.0136,0.0849,0.306,142.999,audio_features,2cAMcIVnAt4vyObDAwY10j,spotify:track:2cAMcIVnAt4vyObDAwY10j,https://api.spotify.com/v1/tracks/2cAMcIVnAt4vyObDAwY10j,https://api.spotify.com/v1/audio-analysis/2cAMcIVnAt4vyObDAwY10j,242027,4
0.539,0.698,7,-8.287,1,0.0293,0.000366,0.000145,0.308,0.515,129.999,audio_features,6l9pwZPZI6sY6VjktYjA77,spotify:track:6l9pwZPZI6sY6VjktYjA77,https://api.spotify.com/v1/tracks/6l9pwZPZI6sY6VjktYjA77,https://api.spotify.com/v1/audio-analysis/6l9pwZPZI6sY6VjktYjA77,202720,4
0.515,0.64,6,-9.799,1,0.0426,0.775,0.0562,0.112,0.314,111.157,audio_features,4DppGM42Nkckgnv4uJVLze,spotify:track:4DppGM42Nkckgnv4uJVLze,https://api.spotify.com/v1/tracks/4DppGM42Nkckgnv4uJVLze,https://api.spotify.com/v1/audio-analysis/4DppGM42Nkckgnv4uJVLze,272200,4
0.784,0.882,5,-3.646,1,0.0451,0.0377,0.0,0.65,0.699,120.017,audio_features,1fMEUGs5CvRv0VrcJlQITt,spotify:track:1fMEUGs5CvRv0VrcJlQITt,https://api.spotify.com/v1/tracks/1fMEUGs5CvRv0VrcJlQITt,https://api.spotify.com/v1/audio-analysis/1fMEUGs5CvRv0VrcJlQITt,189870,4
0.526,0.873,0,-5.28,1,0.0754,0.00795,7.36e-06,0.339,0.629,86.313,audio_features,6u91CCTziobh3twCDMBlEk,spotify:track:6u91CCTziobh3twCDMBlEk,https://api.spotify.com/v1/tracks/6u91CCTziobh3twCDMBlEk,https://api.spotify.com/v1/audio-analysis/6u91CCTziobh3twCDMBlEk,378360,4
0.735,0.791,1,-4.481,0,0.0754,0.00228,0.000109,0.133,0.903,131.982,audio_features,0QVuVKmTRpUJq4MmvodGox,spotify:track:0QVuVKmTRpUJq4MmvodGox,https://api.spotify.com/v1/tracks/0QVuVKmTRpUJq4MmvodGox,https://api.spotify.com/v1/audio-analysis/0QVuVKmTRpUJq4MmvodGox,228467,4
0.492,0.646,10,-5.334,0,0.0303,0.00136,2.21e-05,0.121,0.214,112.228,audio_features,4IuKm1ySdaB7XJRXJIfAvY,spotify:track:4IuKm1ySdaB7XJRXJIfAvY,https://api.spotify.com/v1/tracks/4IuKm1ySdaB7XJRXJIfAvY,https://api.spotify.com/v1/audio-analysis/4IuKm1ySdaB7XJRXJIfAvY,253933,4
0.557,0.783,6,-4.893,0,0.234,0.0171,0.0172,0.151,0.442,177.008,audio_features,0KlahhzNb98zyN83Vwae0l,spotify:track:0KlahhzNb98zyN83Vwae0l,https://api.spotify.com/v1/tracks/0KlahhzNb98zyN83Vwae0l,https://api.spotify.com/v1/audio-analysis/0KlahhzNb98zyN83Vwae0l,255360,4
0.777,0.897,7,-3.744,0,0.0304,0.0279,7.28e-06,0.146,0.798,129.971,audio_features,7sLAbo70sbdLXGog7X82tu,spotify:track:7sLAbo70sbdLXGog7X82tu,https://api.spotify.com/v1/tracks/7sLAbo70sbdLXGog7X82tu,https://api.spotify.com/v1/audio-analysis/7sLAbo70sbdLXGog7X82tu,199400,4
0.562,0.904,1,-4.947,1,0.0807,0.00302,0.0,0.0433,0.651,94.481,audio_features,3px2rAPu74ltbkf9eZsZ8h,spotify:track:3px2rAPu74ltbkf9eZsZ8h,https://api.spotify.com/v1/tracks/3px2rAPu74ltbkf9eZsZ8h,https://api.spotify.com/v1/audio-analysis/3px2rAPu74ltbkf9eZsZ8h,158667,4
0.498,0.685,3,-11.795,1,0.0394,0.00971,0.775,0.365,0.765,112.49,audio_features,51m0PrZokFZNk5b5xptyzC,spotify:track:51m0PrZokFZNk5b5xptyzC,https://api.spotify.com/v1/tracks/51m0PrZokFZNk5b5xptyzC,https://api.spotify.com/v1/audio-analysis/51m0PrZokFZNk5b5xptyzC,215573,4
0.647,0.973,4,-5.059,1,0.0766,0.0369,0.0,0.0507,0.344,149.055,audio_features,7qmc9aGD1WuX9tnGJX5dC4,spotify:track:7qmc9aGD1WuX9tnGJX5dC4,https://api.spotify.com/v1/tracks/7qmc9aGD1WuX9tnGJX5dC4,https://api.spotify.com/v1/audio-analysis/7qmc9aGD1WuX9tnGJX5dC4,221653,4
0.648,0.854,4,-11.248,1,0.0377,0.0286,0.0176,0.818,0.724,128.038,audio_features,7MXD6u9IlId9le8mpZHLRb,spotify:track:7MXD6u9IlId9le8mpZHLRb,https://api.spotify.com/v1/tracks/7MXD6u9IlId9le8mpZHLRb,https://api.spotify.com/v1/audio-analysis/7MXD6u9IlId9le8mpZHLRb,365107,4
0.258,0.585,5,-6.969,1,0.0403,0.502,0.00117,0.289,0.442,155.103,audio_features,32ld9N8e1101MHfc1vNPIV,spotify:track:32ld9N8e1101MHfc1vNPIV,https://api.spotify.com/v1/tracks/32ld9N8e1101MHfc1vNPIV,https://api.spotify.com/v1/audio-analysis/32ld9N8e1101MHfc1vNPIV,167600,3
0.778,0.597,1,-6.628,1,0.105,0.3,1.5e-06,0.126,0.56,90.04,audio_features,6omiGrMcVR8aTLwkbtisTf,spotify:track:6omiGrMcVR8aTLwkbtisTf,https://api.spotify.com/v1/tracks/6omiGrMcVR8aTLwkbtisTf,https://api.spotify.com/v1/audio-analysis/6omiGrMcVR8aTLwkbtisTf,467152,4
0.615,0.472,5,-6.073,0,0.0267,0.325,0.0,0.115,0.327,80.072,audio_features,59tg0OPhiHlbsVZ9GFqUk5,spotify:track:59tg0OPhiHlbsVZ9GFqUk5,https://api.spotify.com/v1/tracks/59tg0OPhiHlbsVZ9GFqUk5,https://api.spotify.com/v1/audio-analysis/59tg0OPhiHlbsVZ9GFqUk5,210507,4
0.694,0.712,7,-3.923,0,0.046,0.133,0.0,0.211,0.799,98.022,audio_features,0r4SsYcwvd8URat6AS2m6f,spotify:track:0r4SsYcwvd8URat6AS2m6f,https://api.spotify.com/v1/tracks/0r4SsYcwvd8URat6AS2m6f,https://api.spotify.com/v1/audio-analysis/0r4SsYcwvd8URat6AS2m6f,201122,4
0.579,0.865,6,-4.692,1,0.0302,5.63e-05,0.000221,0.649,0.358,104.99,audio_features,25nzKGDiua1lE9Qo5V19GL,spotify:track:25nzKGDiua1lE9Qo5V19GL,https://api.spotify.com/v1/tracks/25nzKGDiua1lE9Qo5V19GL,https://api.spotify.com/v1/audio-analysis/25nzKGDiua1lE9Qo5V19GL,246600,4
0.682,0.592,7,-7.033,1,0.281,0.169,5.49e-06,0.136,0.5,186.041,audio_features,2IY7eOUDjw2ArKYxKa2jXc,spotify:track:2IY7eOUDjw2ArKYxKa2jXc,https://api.spotify.com/v1/tracks/2IY7eOUDjw2ArKYxKa2jXc,https://api.spotify.com/v1/audio-analysis/2IY7eOUDjw2ArKYxKa2jXc,230467,4
0.447,0.568,2,-9.172,1,0.0423,0.473,0.00028,0.0824,0.309,117.561,audio_features,3dhLTGgw1EvjXExJYxTfWw,spotify:track:3dhLTGgw1EvjXExJYxTfWw,https://api.spotify.com/v1/tracks/3dhLTGgw1EvjXExJYxTfWw,https://api.spotify.com/v1/audio-analysis/3dhLTGgw1EvjXExJYxTfWw,218188,4
0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,audio_features,6i0V12jOa3mr6uu4WYhUBr,spotify:track:6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,195920,4
0.591,0.907,7,-5.648,1,0.0837,0.0675,0.0,0.0903,0.817,151.961,audio_features,3y8rEUEUdmAcPCpPoLotnO,spotify:track:3y8rEUEUdmAcPCpPoLotnO,https://api.spotify.com/v1/tracks/3y8rEUEUdmAcPCpPoLotnO,https://api.spotify.com/v1/audio-analysis/3y8rEUEUdmAcPCpPoLotnO,280093,4
0.674,0.413,2,-7.816,1,0.0274,0.836,1.95e-05,0.098,0.503,124.893,audio_features,5FPnjikbwlDMULCCCa6ZCJ,spotify:track:5FPnjikbwlDMULCCCa6ZCJ,https://api.spotify.com/v1/tracks/5FPnjikbwlDMULCCCa6ZCJ,https://api.spotify.com/v1/audio-analysis/5FPnjikbwlDMULCCCa6ZCJ,237907,3
0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99,audio_features,0lP4HYLmvowOKdsQ7CVkuq,spotify:track:0lP4HYLmvowOKdsQ7CVkuq,https://api.spotify.com/v1/tracks/0lP4HYLmvowOKdsQ7CVkuq,https://api.spotify.com/v1/audio-analysis/0lP4HYLmvowOKdsQ7CVkuq,231533,3
0.513,0.934,4,-3.347,0,0.163,0.0433,0.0,0.832,0.591,169.907,audio_features,0N90pptABhFyr1axONlIEB,spotify:track:0N90pptABhFyr1axONlIEB,https://api.spotify.com/v1/tracks/0N90pptABhFyr1axONlIEB,https://api.spotify.com/v1/audio-analysis/0N90pptABhFyr1axONlIEB,203613,4
0.567,0.266,0,-11.217,1,0.0343,0.73,4.91e-05,0.116,0.236,106.46,audio_features,2VYqkb77OjToeRAnMNd4yU,spotify:track:2VYqkb77OjToeRAnMNd4yU,https://api.spotify.com/v1/tracks/2VYqkb77OjToeRAnMNd4yU,https://api.spotify.com/v1/audio-analysis/2VYqkb77OjToeRAnMNd4yU,181507,4
0.666,0.668,0,-7.961,1,0.0523,0.251,5.77e-06,0.499,0.765,132.666,audio_features,3iJxloILmOu2NIRZ0OGyui,spotify:track:3iJxloILmOu2NIRZ0OGyui,https://api.spotify.com/v1/tracks/3iJxloILmOu2NIRZ0OGyui,https://api.spotify.com/v1/audio-analysis/3iJxloILmOu2NIRZ0OGyui,322549,4
0.743,0.67,1,-4.547,0,0.0293,0.0108,0.0702,0.22,0.934,110.832,audio_features,6NcHJ23mLQKnVxQcOmT7JW,spotify:track:6NcHJ23mLQKnVxQcOmT7JW,https://api.spotify.com/v1/tracks/6NcHJ23mLQKnVxQcOmT7JW,https://api.spotify.com/v1/audio-analysis/6NcHJ23mLQKnVxQcOmT7JW,243333,4
0.531,0.597,9,-9.004,1,0.0324,0.000403,0.00105,0.063,0.33,110.791,audio_features,6BfOhpHADzrvKN2kMPTMPv,spotify:track:6BfOhpHADzrvKN2kMPTMPv,https://api.spotify.com/v1/tracks/6BfOhpHADzrvKN2kMPTMPv,https://api.spotify.com/v1/audio-analysis/6BfOhpHADzrvKN2kMPTMPv,251467,3
0.616,0.868,2,-3.606,1,0.0699,0.00131,1.54e-06,0.671,0.475,108.016,audio_features,3Te8uLyit6X3ncNW8Fp3K2,spotify:track:3Te8uLyit6X3ncNW8Fp3K2,https://api.spotify.com/v1/tracks/3Te8uLyit6X3ncNW8Fp3K2,https://api.spotify.com/v1/audio-analysis/3Te8uLyit6X3ncNW8Fp3K2,189387,4
0.532,0.935,0,-4.798,1,0.0619,0.00133,8.37e-06,0.106,0.309,128.025,audio_features,0uybt73QFXaLCoxuVf6fhm,spotify:track:0uybt73QFXaLCoxuVf6fhm,https://api.spotify.com/v1/tracks/0uybt73QFXaLCoxuVf6fhm,https://api.spotify.com/v1/audio-analysis/0uybt73QFXaLCoxuVf6fhm,241960,4
0.486,0.94,7,-4.237,0,0.0605,0.00919,0.0,0.0777,0.42,79.727,audio_features,1fnULsZuORnAgCFFbM8nTZ,spotify:track:1fnULsZuORnAgCFFbM8nTZ,https://api.spotify.com/v1/tracks/1fnULsZuORnAgCFFbM8nTZ,https://api.spotify.com/v1/audio-analysis/1fnULsZuORnAgCFFbM8nTZ,205653,4
0.568,0.605,9,-7.43,0,0.0286,0.107,0.0,0.117,0.403,122.041,audio_features,11Uatd4av1y0YD2x0mQvao,spotify:track:11Uatd4av1y0YD2x0mQvao,https://api.spotify.com/v1/tracks/11Uatd4av1y0YD2x0mQvao,https://api.spotify.com/v1/audio-analysis/11Uatd4av1y0YD2x0mQvao,301133,4
0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009,audio_features,57Xjny5yNzAcsxnusKmAfA,spotify:track:57Xjny5yNzAcsxnusKmAfA,https://api.spotify.com/v1/tracks/57Xjny5yNzAcsxnusKmAfA,https://api.spotify.com/v1/audio-analysis/57Xjny5yNzAcsxnusKmAfA,219827,4
0.539,0.521,9,-7.46,1,0.0299,0.00425,0.0,0.367,0.679,106.035,audio_features,7hm4HTk9encxT0LYC0J6oI,spotify:track:7hm4HTk9encxT0LYC0J6oI,https://api.spotify.com/v1/tracks/7hm4HTk9encxT0LYC0J6oI,https://api.spotify.com/v1/audio-analysis/7hm4HTk9encxT0LYC0J6oI,183440,4
0.624,0.899,0,-5.709,1,0.0296,0.0221,0.000137,0.0975,0.79,104.061,audio_features,3SUusuA9jH1v6PVwtYMbdv,spotify:track:3SUusuA9jH1v6PVwtYMbdv,https://api.spotify.com/v1/tracks/3SUusuA9jH1v6PVwtYMbdv,https://api.spotify.com/v1/audio-analysis/3SUusuA9jH1v6PVwtYMbdv,193373,4
0.63,0.908,11,-2.42,1,0.0326,0.0238,0.592,0.116,0.968,120.522,audio_features,4fPBB44eDH71YohayI4eKV,spotify:track:4fPBB44eDH71YohayI4eKV,https://api.spotify.com/v1/tracks/4fPBB44eDH71YohayI4eKV,https://api.spotify.com/v1/audio-analysis/4fPBB44eDH71YohayI4eKV,189227,4
0.362,0.668,2,-5.975,1,0.0431,0.035,0.0212,0.219,0.344,113.996,audio_features,4A57CXs3jAmyNTMAwWaV53,spotify:track:4A57CXs3jAmyNTMAwWaV53,https://api.spotify.com/v1/tracks/4A57CXs3jAmyNTMAwWaV53,https://api.spotify.com/v1/audio-analysis/4A57CXs3jAmyNTMAwWaV53,220867,4
0.684,0.481,2,-12.59,1,0.0384,0.475,6.57e-05,0.118,0.784,115.078,audio_features,6FRwDxXsvSasw0y2eDArsz,spotify:track:6FRwDxXsvSasw0y2eDArsz,https://api.spotify.com/v1/tracks/6FRwDxXsvSasw0y2eDArsz,https://api.spotify.com/v1/audio-analysis/6FRwDxXsvSasw0y2eDArsz,250000,4
0.506,0.327,3,-9.574,1,0.0286,0.183,0.0,0.11,0.627,169.588,audio_features,3YhcVZIWyakQSTUJD1YMt4,spotify:track:3YhcVZIWyakQSTUJD1YMt4,https://api.spotify.com/v1/tracks/3YhcVZIWyakQSTUJD1YMt4,https://api.spotify.com/v1/audio-analysis/3YhcVZIWyakQSTUJD1YMt4,216640,4
0.486,0.904,6,-3.751,0,0.0638,3.43e-05,2.83e-05,0.0947,0.786,173.734,audio_features,23oxJmDc1V9uLUSmN2LIvx,spotify:track:23oxJmDc1V9uLUSmN2LIvx,https://api.spotify.com/v1/tracks/23oxJmDc1V9uLUSmN2LIvx,https://api.spotify.com/v1/audio-analysis/23oxJmDc1V9uLUSmN2LIvx,198267,4
0.246,0.768,9,-7.48,1,0.0387,0.000631,0.301,0.102,0.35,169.873,audio_features,6KtLECDztnah63TNmV4Plw,spotify:track:6KtLECDztnah63TNmV4Plw,https://api.spotify.com/v1/tracks/6KtLECDztnah63TNmV4Plw,https://api.spotify.com/v1/audio-analysis/6KtLECDztnah63TNmV4Plw,212733,4
0.608,0.937,4,-3.071,1,0.033,0.0121,0.0403,0.309,0.515,117.304,audio_features,0Jh9EBGN205Yc7JN2zZ2f1,spotify:track:0Jh9EBGN205Yc7JN2zZ2f1,https://api.spotify.com/v1/tracks/0Jh9EBGN205Yc7JN2zZ2f1,https://api.spotify.com/v1/audio-analysis/0Jh9EBGN205Yc7JN2zZ2f1,265960,4
0.587,0.767,0,-5.713,1,0.0449,0.225,0.0,0.112,0.664,100.38,audio_features,5p9XWUdvbUzmPCukOmwoU3,spotify:track:5p9XWUdvbUzmPCukOmwoU3,https://api.spotify.com/v1/tracks/5p9XWUdvbUzmPCukOmwoU3,https://api.spotify.com/v1/audio-analysis/5p9XWUdvbUzmPCukOmwoU3,201707,4
0.62,0.93,1,-3.685,1,0.0374,0.00043,0.0,0.0686,0.609,106.22,audio_features,2g2a5kDeZexbUTD8abcvm6,spotify:track:2g2a5kDeZexbUTD8abcvm6,https://api.spotify.com/v1/tracks/2g2a5kDeZexbUTD8abcvm6,https://api.spotify.com/v1/audio-analysis/2g2a5kDeZexbUTD8abcvm6,190173,4
0.48,0.418,11,-9.622,0,0.0312,0.505,0.00416,0.11,0.319,132.404,audio_features,3XzLC1TU451F0nPiJitk49,spotify:track:3XzLC1TU451F0nPiJitk49,https://api.spotify.com/v1/tracks/3XzLC1TU451F0nPiJitk49,https://api.spotify.com/v1/audio-analysis/3XzLC1TU451F0nPiJitk49,294000,4
0.719,0.647,8,-7.229,1,0.0285,0.203,2.44e-05,0.0962,0.589,125.148,audio_features,7FXoionVqQVZISNUgCIenZ,spotify:track:7FXoionVqQVZISNUgCIenZ,https://api.spotify.com/v1/tracks/7FXoionVqQVZISNUgCIenZ,https://api.spotify.com/v1/audio-analysis/7FXoionVqQVZISNUgCIenZ,290533,3
0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,audio_features,6ORqU0bHbVCRjXm9AjyHyZ,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,https://api.spotify.com/v1/tracks/6ORqU0bHbVCRjXm9AjyHyZ,https://api.spotify.com/v1/audio-analysis/6ORqU0bHbVCRjXm9AjyHyZ,153467,4
0.649,0.852,5,-6.519,0,0.0307,0.00119,3.32e-05,0.0937,0.288,96.653,audio_features,758wp6xs3ADdgIwdeHoXmX,spotify:track:758wp6xs3ADdgIwdeHoXmX,https://api.spotify.com/v1/tracks/758wp6xs3ADdgIwdeHoXmX,https://api.spotify.com/v1/audio-analysis/758wp6xs3ADdgIwdeHoXmX,218760,4
0.632,0.639,5,-5.938,1,0.0259,0.00143,0.0,0.221,0.733,95.506,audio_features,4aR9bPMAOFySBuQSbVWF3d,spotify:track:4aR9bPMAOFySBuQSbVWF3d,https://api.spotify.com/v1/tracks/4aR9bPMAOFySBuQSbVWF3d,https://api.spotify.com/v1/audio-analysis/4aR9bPMAOFySBuQSbVWF3d,196893,4
0.501,0.933,6,-3.476,0,0.198,0.0457,0.0,0.376,0.708,170.13,audio_features,4WdopfTdSd0nCLropjhsgH,spotify:track:4WdopfTdSd0nCLropjhsgH,https://api.spotify.com/v1/tracks/4WdopfTdSd0nCLropjhsgH,https://api.spotify.com/v1/audio-analysis/4WdopfTdSd0nCLropjhsgH,174867,4
0.781,0.791,7,-3.903,0,0.0468,0.145,0.0,0.127,0.902,76.998,audio_features,49ppqF73rOz5Nyt1paRxIF,spotify:track:49ppqF73rOz5Nyt1paRxIF,https://api.spotify.com/v1/tracks/49ppqF73rOz5Nyt1paRxIF,https://api.spotify.com/v1/audio-analysis/49ppqF73rOz5Nyt1paRxIF,222293,4
0.581,0.973,11,-5.682,0,0.127,7.77e-06,0.661,0.254,0.325,107.604,audio_features,114YPptiBOYLd2DtOyjrhn,spotify:track:114YPptiBOYLd2DtOyjrhn,https://api.spotify.com/v1/tracks/114YPptiBOYLd2DtOyjrhn,https://api.spotify.com/v1/audio-analysis/114YPptiBOYLd2DtOyjrhn,374467,4
0.686,0.718,10,-10.806,0,0.067,0.000937,0.0511,0.508,0.79,106.376,audio_features,4wvBZiYlPHH9wh20pxtVHt,spotify:track:4wvBZiYlPHH9wh20pxtVHt,https://api.spotify.com/v1/tracks/4wvBZiYlPHH9wh20pxtVHt,https://api.spotify.com/v1/audio-analysis/4wvBZiYlPHH9wh20pxtVHt,352733,4
0.724,0.906,1,-5.914,1,0.124,0.0921,0.00039,0.178,0.695,101.739,audio_features,3BjkiaSpuez7lTKKFTZud9,spotify:track:3BjkiaSpuez7lTKKFTZud9,https://api.spotify.com/v1/tracks/3BjkiaSpuez7lTKKFTZud9,https://api.spotify.com/v1/audio-analysis/3BjkiaSpuez7lTKKFTZud9,211960,4
0.619,0.557,7,-10.715,0,0.0351,0.404,0.0,0.181,0.831,116.065,audio_features,0NkqCdYDySVdBoeGs4Nywe,spotify:track:0NkqCdYDySVdBoeGs4Nywe,https://api.spotify.com/v1/tracks/0NkqCdYDySVdBoeGs4Nywe,https://api.spotify.com/v1/audio-analysis/0NkqCdYDySVdBoeGs4Nywe,146867,4
0.857,0.358,9,-11.79,1,0.0432,0.293,0.0,0.106,0.521,124.961,audio_features,12sfHH8Fik3YMc7MELGqia,spotify:track:12sfHH8Fik3YMc7MELGqia,https://api.spotify.com/v1/tracks/12sfHH8Fik3YMc7MELGqia,https://api.spotify.com/v1/audio-analysis/12sfHH8Fik3YMc7MELGqia,150707,4
0.817,0.585,5,-4.688,1,0.0301,0.439,0.0,0.147,0.916,105.014,audio_features,4KoecuyOpZaNFZ0UqVsllc,spotify:track:4KoecuyOpZaNFZ0UqVsllc,https://api.spotify.com/v1/tracks/4KoecuyOpZaNFZ0UqVsllc,https://api.spotify.com/v1/audio-analysis/4KoecuyOpZaNFZ0UqVsllc,218440,4
0.295,0.812,9,-7.28,0,0.0973,0.0217,0.0164,0.151,0.174,193.985,audio_features,0xF3z8t1k3wceLvCESjNrx,spotify:track:0xF3z8t1k3wceLvCESjNrx,https://api.spotify.com/v1/tracks/0xF3z8t1k3wceLvCESjNrx,https://api.spotify.com/v1/audio-analysis/0xF3z8t1k3wceLvCESjNrx,295547,4
0.916,0.571,10,-8.241,0,0.2,0.0173,1.11e-06,0.153,0.498,103.521,audio_features,4JDZl9nKIAhAhDjw753u4X,spotify:track:4JDZl9nKIAhAhDjw753u4X,https://api.spotify.com/v1/tracks/4JDZl9nKIAhAhDjw753u4X,https://api.spotify.com/v1/audio-analysis/4JDZl9nKIAhAhDjw753u4X,183695,4
0.545,0.932,7,-2.189,0,0.0399,0.000665,0.0,0.127,0.464,92.956,audio_features,4wzjNqjKAKDU82e8uMhzmr,spotify:track:4wzjNqjKAKDU82e8uMhzmr,https://api.spotify.com/v1/tracks/4wzjNqjKAKDU82e8uMhzmr,https://api.spotify.com/v1/audio-analysis/4wzjNqjKAKDU82e8uMhzmr,192000,4
0.573,0.622,11,-7.948,1,0.033,0.0543,1.77e-06,0.295,0.825,81.667,audio_features,0eKCfj7xCuJNoYrLlSJe59,spotify:track:0eKCfj7xCuJNoYrLlSJe59,https://api.spotify.com/v1/tracks/0eKCfj7xCuJNoYrLlSJe59,https://api.spotify.com/v1/audio-analysis/0eKCfj7xCuJNoYrLlSJe59,297147,4
0.642,0.673,8,-7.154,0,0.0248,0.0114,0.00156,0.11,0.423,100.004,audio_features,0hgOGzUYKKQbQcWDoJpM6H,spotify:track:0hgOGzUYKKQbQcWDoJpM6H,https://api.spotify.com/v1/tracks/0hgOGzUYKKQbQcWDoJpM6H,https://api.spotify.com/v1/audio-analysis/0hgOGzUYKKQbQcWDoJpM6H,238093,4
0.701,0.539,2,-8.968,1,0.0277,0.000655,0.005,0.0589,0.752,107.531,audio_features,0z1b34WikhOH9ZxU8QDWcv,spotify:track:0z1b34WikhOH9ZxU8QDWcv,https://api.spotify.com/v1/tracks/0z1b34WikhOH9ZxU8QDWcv,https://api.spotify.com/v1/audio-analysis/0z1b34WikhOH9ZxU8QDWcv,312627,4
0.59,0.802,11,-4.163,1,0.0356,0.00226,0.00143,0.0392,0.696,120.051,audio_features,0h4fRpHrxBeR3XWHmcolaU,spotify:track:0h4fRpHrxBeR3XWHmcolaU,https://api.spotify.com/v1/tracks/0h4fRpHrxBeR3XWHmcolaU,https://api.spotify.com/v1/audio-analysis/0h4fRpHrxBeR3XWHmcolaU,258133,4
0.266,0.946,9,-2.855,1,0.171,0.00781,2.73e-06,0.26,0.498,168.461,audio_features,0ydgFPcYrxaHgVuLd17mjh,spotify:track:0ydgFPcYrxaHgVuLd17mjh,https://api.spotify.com/v1/tracks/0ydgFPcYrxaHgVuLd17mjh,https://api.spotify.com/v1/audio-analysis/0ydgFPcYrxaHgVuLd17mjh,179973,4
0.559,0.487,6,-9.349,1,0.0266,0.0327,0.0814,0.129,0.145,149.961,audio_features,43TQVltxEHaqCKpSsttaT5,spotify:track:43TQVltxEHaqCKpSsttaT5,https://api.spotify.com/v1/tracks/43TQVltxEHaqCKpSsttaT5,https://api.spotify.com/v1/audio-analysis/43TQVltxEHaqCKpSsttaT5,256133,4
