danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,0
0.431,0.476,3.0,-12.009,1.0,0.038,0.293,1.09e-06,0.479,0.195,124.551,audio_features,39m67U78YIl77QQE1iBXfS,spotify:track:39m67U78YIl77QQE1iBXfS,https://api.spotify.com/v1/tracks/39m67U78YIl77QQE1iBXfS,https://api.spotify.com/v1/audio-analysis/39m67U78YIl77QQE1iBXfS,290400.0,4.0,
0.642,0.901,2.0,-8.159,0.0,0.0708,0.339,0.0,0.659,0.906,108.264,audio_features,2y5ZYSHPibldiSYPKqkzOI,spotify:track:2y5ZYSHPibldiSYPKqkzOI,https://api.spotify.com/v1/tracks/2y5ZYSHPibldiSYPKqkzOI,https://api.spotify.com/v1/audio-analysis/2y5ZYSHPibldiSYPKqkzOI,175999.0,4.0,
0.78,0.593,8.0,-6.938,0.0,0.0715,0.469,0.379,0.0959,0.817,122.427,audio_features,6GGF5MqVopnVh6BDh4owgs,spotify:track:6GGF5MqVopnVh6BDh4owgs,https://api.spotify.com/v1/tracks/6GGF5MqVopnVh6BDh4owgs,https://api.spotify.com/v1/audio-analysis/6GGF5MqVopnVh6BDh4owgs,295773.0,4.0,
0.891,0.452,5.0,-9.086,0.0,0.0369,0.0334,0.00113,0.0342,0.964,110.586,audio_features,6r41t4oJtwcBHp4h1ZDMlj,spotify:track:6r41t4oJtwcBHp4h1ZDMlj,https://api.spotify.com/v1/tracks/6r41t4oJtwcBHp4h1ZDMlj,https://api.spotify.com/v1/audio-analysis/6r41t4oJtwcBHp4h1ZDMlj,307307.0,4.0,
0.466,0.518,7.0,-16.167,1.0,0.426,0.133,0.00445,0.375,0.419,119.494,audio_features,61NAefEIttrkF8xGtF88PY,spotify:track:61NAefEIttrkF8xGtF88PY,https://api.spotify.com/v1/tracks/61NAefEIttrkF8xGtF88PY,https://api.spotify.com/v1/audio-analysis/61NAefEIttrkF8xGtF88PY,372973.0,4.0,
0.586,0.702,0.0,-3.602,1.0,0.0324,0.00135,0.0,0.451,0.577,121.32,audio_features,1reCOnF9RrvRedVK5E3Cnd,spotify:track:1reCOnF9RrvRedVK5E3Cnd,https://api.spotify.com/v1/tracks/1reCOnF9RrvRedVK5E3Cnd,https://api.spotify.com/v1/audio-analysis/1reCOnF9RrvRedVK5E3Cnd,251533.0,4.0,
0.865,0.641,10.0,-6.652,0.0,0.162,0.0611,0.000107,0.218,0.762,95.307,audio_features,2HaMsIYFmZkKkUn1NTFPgL,spotify:track:2HaMsIYFmZkKkUn1NTFPgL,https://api.spotify.com/v1/tracks/2HaMsIYFmZkKkUn1NTFPgL,https://api.spotify.com/v1/audio-analysis/2HaMsIYFmZkKkUn1NTFPgL,263533.0,4.0,
0.835,0.664,1.0,-8.49,1.0,0.0975,0.628,0.00016,0.0972,0.832,105.137,audio_features,45ytXqZ4x2CabClp2YZZha,spotify:track:45ytXqZ4x2CabClp2YZZha,https://api.spotify.com/v1/tracks/45ytXqZ4x2CabClp2YZZha,https://api.spotify.com/v1/audio-analysis/45ytXqZ4x2CabClp2YZZha,296880.0,4.0,
0.217,0.443,10.0,-9.631,1.0,0.0303,0.845,0.000107,0.0969,0.478,169.985,audio_features,4gYnBYLtYTbzxbZ0NCiGdv,spotify:track:4gYnBYLtYTbzxbZ0NCiGdv,https://api.spotify.com/v1/tracks/4gYnBYLtYTbzxbZ0NCiGdv,https://api.spotify.com/v1/audio-analysis/4gYnBYLtYTbzxbZ0NCiGdv,131506.0,3.0,
0.736,0.915,7.0,-3.7,1.0,0.288,0.298,0.0,0.0455,0.915,136.039,audio_features,2L63rYvBtfdwoYTQaJC7gH,spotify:track:2L63rYvBtfdwoYTQaJC7gH,https://api.spotify.com/v1/tracks/2L63rYvBtfdwoYTQaJC7gH,https://api.spotify.com/v1/audio-analysis/2L63rYvBtfdwoYTQaJC7gH,245067.0,4.0,
0.723,0.361,7.0,-17.88,1.0,0.0753,0.795,0.913,0.073,0.856,104.896,audio_features,3LsT91KRYwtMNnlmnTxMJU,spotify:track:3LsT91KRYwtMNnlmnTxMJU,https://api.spotify.com/v1/tracks/3LsT91KRYwtMNnlmnTxMJU,https://api.spotify.com/v1/audio-analysis/3LsT91KRYwtMNnlmnTxMJU,411347.0,4.0,
0.69,0.778,9.0,-11.675,1.0,0.0406,0.525,0.48,0.32,0.918,138.973,audio_features,43nHMCR6U4gw8sC4Q6JtK0,spotify:track:43nHMCR6U4gw8sC4Q6JtK0,https://api.spotify.com/v1/tracks/43nHMCR6U4gw8sC4Q6JtK0,https://api.spotify.com/v1/audio-analysis/43nHMCR6U4gw8sC4Q6JtK0,271856.0,4.0,
0.536,0.946,1.0,-7.731,0.0,0.0812,0.0037,0.00197,0.0989,0.913,123.882,audio_features,6F3XSFTWEtYAOrZW0b4UNU,spotify:track:6F3XSFTWEtYAOrZW0b4UNU,https://api.spotify.com/v1/tracks/6F3XSFTWEtYAOrZW0b4UNU,https://api.spotify.com/v1/audio-analysis/6F3XSFTWEtYAOrZW0b4UNU,258173.0,4.0,
0.565,0.433,4.0,-14.97,0.0,0.0393,0.0308,0.225,0.0909,0.746,137.269,audio_features,6sVm6ik1mXyXlDFexORZpQ,spotify:track:6sVm6ik1mXyXlDFexORZpQ,https://api.spotify.com/v1/tracks/6sVm6ik1mXyXlDFexORZpQ,https://api.spotify.com/v1/audio-analysis/6sVm6ik1mXyXlDFexORZpQ,644440.0,4.0,
0.527,0.871,4.0,-8.708,1.0,0.0354,0.0229,0.155,0.419,0.107,120.722,audio_features,672N8DGGTOLCOgWe0koX5g,spotify:track:672N8DGGTOLCOgWe0koX5g,https://api.spotify.com/v1/tracks/672N8DGGTOLCOgWe0koX5g,https://api.spotify.com/v1/audio-analysis/672N8DGGTOLCOgWe0koX5g,188560.0,4.0,
0.659,0.811,2.0,-9.758,0.0,0.0813,0.0158,0.0039,0.0399,0.884,117.604,audio_features,7uIKTNMTtL1Ssmt4NpJTjk,spotify:track:7uIKTNMTtL1Ssmt4NpJTjk,https://api.spotify.com/v1/tracks/7uIKTNMTtL1Ssmt4NpJTjk,https://api.spotify.com/v1/audio-analysis/7uIKTNMTtL1Ssmt4NpJTjk,223187.0,4.0,
0.745,0.8,4.0,-8.364,1.0,0.11,0.107,0.000118,0.297,0.52,92.025,audio_features,38xXGcTVaIzcXK22VRWb1f,spotify:track:38xXGcTVaIzcXK22VRWb1f,https://api.spotify.com/v1/tracks/38xXGcTVaIzcXK22VRWb1f,https://api.spotify.com/v1/audio-analysis/38xXGcTVaIzcXK22VRWb1f,234667.0,4.0,
0.385,0.622,4.0,-13.139,1.0,0.0569,0.785,0.00475,0.126,0.162,133.525,audio_features,5Ws2EQtBiwpAcBYYSB14ns,spotify:track:5Ws2EQtBiwpAcBYYSB14ns,https://api.spotify.com/v1/tracks/5Ws2EQtBiwpAcBYYSB14ns,https://api.spotify.com/v1/audio-analysis/5Ws2EQtBiwpAcBYYSB14ns,367240.0,4.0,
0.785,0.747,1.0,-8.078,1.0,0.119,0.0433,0.0,0.0396,0.695,125.811,audio_features,7vSZJaNjMO6KsDAj8I9Feu,spotify:track:7vSZJaNjMO6KsDAj8I9Feu,https://api.spotify.com/v1/tracks/7vSZJaNjMO6KsDAj8I9Feu,https://api.spotify.com/v1/audio-analysis/7vSZJaNjMO6KsDAj8I9Feu,259227.0,4.0,
0.567,0.382,5.0,-5.238,0.0,0.508,0.0445,0.0,0.107,0.688,85.537,audio_features,62sK2IDg1BLepLrMniWSEI,spotify:track:62sK2IDg1BLepLrMniWSEI,https://api.spotify.com/v1/tracks/62sK2IDg1BLepLrMniWSEI,https://api.spotify.com/v1/audio-analysis/62sK2IDg1BLepLrMniWSEI,333040.0,5.0,
0.681,0.678,11.0,-7.21,1.0,0.126,0.183,0.0,0.0835,0.396,140.024,audio_features,5z5OscyYDckrEoswSZMM1i,spotify:track:5z5OscyYDckrEoswSZMM1i,https://api.spotify.com/v1/tracks/5z5OscyYDckrEoswSZMM1i,https://api.spotify.com/v1/audio-analysis/5z5OscyYDckrEoswSZMM1i,206047.0,4.0,
0.843,0.48,11.0,-11.574,0.0,0.0492,0.28,0.000782,0.108,0.762,101.993,audio_features,2BydLQAh7CUIFvSEqAMc4x,spotify:track:2BydLQAh7CUIFvSEqAMc4x,https://api.spotify.com/v1/tracks/2BydLQAh7CUIFvSEqAMc4x,https://api.spotify.com/v1/audio-analysis/2BydLQAh7CUIFvSEqAMc4x,180493.0,4.0,
0.59,0.508,2.0,-12.572,1.0,0.0656,0.15,0.765,0.147,0.636,111.621,audio_features,0fxxvuCEN3CEG6afl8Q8kD,spotify:track:0fxxvuCEN3CEG6afl8Q8kD,https://api.spotify.com/v1/tracks/0fxxvuCEN3CEG6afl8Q8kD,https://api.spotify.com/v1/audio-analysis/0fxxvuCEN3CEG6afl8Q8kD,348840.0,4.0,
0.246,0.279,4.0,-23.209,0.0,0.0353,0.845,0.925,0.112,0.049,143.904,audio_features,1d6rjNka3pqjac901kcRBP,spotify:track:1d6rjNka3pqjac901kcRBP,https://api.spotify.com/v1/tracks/1d6rjNka3pqjac901kcRBP,https://api.spotify.com/v1/audio-analysis/1d6rjNka3pqjac901kcRBP,1280683.0,4.0,
0.899,0.713,6.0,-2.752,0.0,0.366,0.255,0.0,0.0708,0.777,90.051,audio_features,7iL6o9tox1zgHpKUfh9vuC,spotify:track:7iL6o9tox1zgHpKUfh9vuC,https://api.spotify.com/v1/tracks/7iL6o9tox1zgHpKUfh9vuC,https://api.spotify.com/v1/audio-analysis/7iL6o9tox1zgHpKUfh9vuC,193467.0,4.0,
0.228,0.52,7.0,-13.436,1.0,0.0346,0.0155,0.0,0.372,0.487,69.071,audio_features,17eGQQ8CaNPrYqlnnw1MjK,spotify:track:17eGQQ8CaNPrYqlnnw1MjK,https://api.spotify.com/v1/tracks/17eGQQ8CaNPrYqlnnw1MjK,https://api.spotify.com/v1/audio-analysis/17eGQQ8CaNPrYqlnnw1MjK,845827.0,3.0,
0.545,0.947,6.0,-7.534,0.0,0.335,0.00111,0.0,0.516,0.533,179.224,audio_features,5BUkbajySaSM6JAN9NRzsL,spotify:track:5BUkbajySaSM6JAN9NRzsL,https://api.spotify.com/v1/tracks/5BUkbajySaSM6JAN9NRzsL,https://api.spotify.com/v1/audio-analysis/5BUkbajySaSM6JAN9NRzsL,178267.0,4.0,
0.562,0.475,8.0,-13.396,0.0,0.0335,0.817,0.076,0.118,0.596,93.728,audio_features,6bEcqXMxaKPwmgvzyQsNUp,spotify:track:6bEcqXMxaKPwmgvzyQsNUp,https://api.spotify.com/v1/tracks/6bEcqXMxaKPwmgvzyQsNUp,https://api.spotify.com/v1/audio-analysis/6bEcqXMxaKPwmgvzyQsNUp,328200.0,4.0,
0.805,0.38,7.0,-16.387,1.0,0.0571,0.0143,0.00974,0.228,0.961,89.658,audio_features,3q8AgabNzK1mPJdI8egIcn,spotify:track:3q8AgabNzK1mPJdI8egIcn,https://api.spotify.com/v1/tracks/3q8AgabNzK1mPJdI8egIcn,https://api.spotify.com/v1/audio-analysis/3q8AgabNzK1mPJdI8egIcn,252200.0,4.0,
0.827,0.691,6.0,-9.17,1.0,0.0912,0.018,0.00417,0.158,0.838,134.157,audio_features,2BZoWCq5SGfXqTqJO7oeTA,spotify:track:2BZoWCq5SGfXqTqJO7oeTA,https://api.spotify.com/v1/tracks/2BZoWCq5SGfXqTqJO7oeTA,https://api.spotify.com/v1/audio-analysis/2BZoWCq5SGfXqTqJO7oeTA,192427.0,4.0,
0.611,0.442,5.0,-11.389,1.0,0.0392,0.375,0.000101,0.139,0.91,100.352,audio_features,4XoyoKQ56FjJO8oa497piC,spotify:track:4XoyoKQ56FjJO8oa497piC,https://api.spotify.com/v1/tracks/4XoyoKQ56FjJO8oa497piC,https://api.spotify.com/v1/audio-analysis/4XoyoKQ56FjJO8oa497piC,228907.0,4.0,
0.761,0.493,1.0,-14.578,1.0,0.083,0.207,0.0222,0.087,0.833,83.211,audio_features,063TsOVaoKkkMhHSpQpvI7,spotify:track:063TsOVaoKkkMhHSpQpvI7,https://api.spotify.com/v1/tracks/063TsOVaoKkkMhHSpQpvI7,https://api.spotify.com/v1/audio-analysis/063TsOVaoKkkMhHSpQpvI7,270373.0,4.0,
0.641,0.921,10.0,-8.031,0.0,0.0831,0.000268,0.0282,0.158,0.461,128.022,audio_features,0qm71eg0ZKV9JtXqA3e4PL,spotify:track:0qm71eg0ZKV9JtXqA3e4PL,https://api.spotify.com/v1/tracks/0qm71eg0ZKV9JtXqA3e4PL,https://api.spotify.com/v1/audio-analysis/0qm71eg0ZKV9JtXqA3e4PL,555695.0,4.0,
0.782,0.528,4.0,-14.529,0.0,0.0529,0.122,0.615,0.2,0.861,123.554,audio_features,74BofkjzDJ6OB7APNAA7WK,spotify:track:74BofkjzDJ6OB7APNAA7WK,https://api.spotify.com/v1/tracks/74BofkjzDJ6OB7APNAA7WK,https://api.spotify.com/v1/audio-analysis/74BofkjzDJ6OB7APNAA7WK,576613.0,4.0,
0.603,0.614,6.0,-8.006,0.0,0.0387,0.129,0.0825,0.349,0.731,79.575,audio_features,0rO1mi8UkpYagBglygkYxP,spotify:track:0rO1mi8UkpYagBglygkYxP,https://api.spotify.com/v1/tracks/0rO1mi8UkpYagBglygkYxP,https://api.spotify.com/v1/audio-analysis/0rO1mi8UkpYagBglygkYxP,268733.0,4.0,
0.639,0.889,7.0,-9.502,1.0,0.0576,0.201,0.473,0.589,0.889,117.717,audio_features,5BF6J7ZHbncg8ynxI22ER4,spotify:track:5BF6J7ZHbncg8ynxI22ER4,https://api.spotify.com/v1/tracks/5BF6J7ZHbncg8ynxI22ER4,https://api.spotify.com/v1/audio-analysis/5BF6J7ZHbncg8ynxI22ER4,210360.0,4.0,
0.802,0.831,11.0,-5.54,0.0,0.369,0.271,0.0,0.223,0.812,102.881,audio_features,15CAuUw1ADKDacNJ8N2VeH,spotify:track:15CAuUw1ADKDacNJ8N2VeH,https://api.spotify.com/v1/tracks/15CAuUw1ADKDacNJ8N2VeH,https://api.spotify.com/v1/audio-analysis/15CAuUw1ADKDacNJ8N2VeH,180240.0,4.0,
0.52,0.824,2.0,-4.286,1.0,0.0462,0.324,4.76e-06,0.147,0.517,79.39,audio_features,2pm72A1aBHKwqr05xaDW8h,spotify:track:2pm72A1aBHKwqr05xaDW8h,https://api.spotify.com/v1/tracks/2pm72A1aBHKwqr05xaDW8h,https://api.spotify.com/v1/audio-analysis/2pm72A1aBHKwqr05xaDW8h,260880.0,4.0,
0.808,0.451,8.0,-13.848,1.0,0.17,0.00204,0.908,0.0885,0.804,118.73,audio_features,5LP7kxXHO9QN57bwDRb3LG,spotify:track:5LP7kxXHO9QN57bwDRb3LG,https://api.spotify.com/v1/tracks/5LP7kxXHO9QN57bwDRb3LG,https://api.spotify.com/v1/audio-analysis/5LP7kxXHO9QN57bwDRb3LG,255067.0,4.0,
0.525,0.768,2.0,-4.742,1.0,0.351,0.467,0.0,0.53,0.658,166.908,audio_features,5exyaW0Rjz4TcUaTuh7Wjr,spotify:track:5exyaW0Rjz4TcUaTuh7Wjr,https://api.spotify.com/v1/tracks/5exyaW0Rjz4TcUaTuh7Wjr,https://api.spotify.com/v1/audio-analysis/5exyaW0Rjz4TcUaTuh7Wjr,277000.0,4.0,
0.769,0.825,4.0,-6.879,1.0,0.0897,0.00213,0.584,0.2,0.573,112.407,audio_features,6nDgVarnxUZrFzI2OlWNhE,spotify:track:6nDgVarnxUZrFzI2OlWNhE,https://api.spotify.com/v1/tracks/6nDgVarnxUZrFzI2OlWNhE,https://api.spotify.com/v1/audio-analysis/6nDgVarnxUZrFzI2OlWNhE,395627.0,4.0,
0.576,0.291,10.0,-9.919,0.0,0.108,0.773,0.908,0.205,0.201,89.529,audio_features,59tpgfXjTc3QR7mWJj8Wln,spotify:track:59tpgfXjTc3QR7mWJj8Wln,https://api.spotify.com/v1/tracks/59tpgfXjTc3QR7mWJj8Wln,https://api.spotify.com/v1/audio-analysis/59tpgfXjTc3QR7mWJj8Wln,253612.0,4.0,
0.84,0.663,6.0,-5.563,1.0,0.171,0.000364,0.0157,0.366,0.136,114.654,audio_features,7kVXSHWbjIwNpA0wwOlkpq,spotify:track:7kVXSHWbjIwNpA0wwOlkpq,https://api.spotify.com/v1/tracks/7kVXSHWbjIwNpA0wwOlkpq,https://api.spotify.com/v1/audio-analysis/7kVXSHWbjIwNpA0wwOlkpq,333467.0,4.0,
0.35,0.356,9.0,-16.11,1.0,0.0368,0.192,0.905,0.093,0.227,167.019,audio_features,71WhsFMZI3JhEczyfbaq9d,spotify:track:71WhsFMZI3JhEczyfbaq9d,https://api.spotify.com/v1/tracks/71WhsFMZI3JhEczyfbaq9d,https://api.spotify.com/v1/audio-analysis/71WhsFMZI3JhEczyfbaq9d,433145.0,4.0,
0.181,0.772,11.0,-11.448,1.0,0.0454,0.00312,0.777,0.0541,0.13,138.387,audio_features,0sWWaNESNj5D5ZXOFsDPVf,spotify:track:0sWWaNESNj5D5ZXOFsDPVf,https://api.spotify.com/v1/tracks/0sWWaNESNj5D5ZXOFsDPVf,https://api.spotify.com/v1/audio-analysis/0sWWaNESNj5D5ZXOFsDPVf,1087840.0,4.0,
0.95,0.562,0.0,-7.683,1.0,0.205,0.12,0.243,0.0775,0.888,104.797,audio_features,0LBFzvjKC3MtsfDGDXCHFT,spotify:track:0LBFzvjKC3MtsfDGDXCHFT,https://api.spotify.com/v1/tracks/0LBFzvjKC3MtsfDGDXCHFT,https://api.spotify.com/v1/audio-analysis/0LBFzvjKC3MtsfDGDXCHFT,281600.0,4.0,
0.18,0.536,2.0,-13.618,1.0,0.0383,0.0129,0.0,0.104,0.231,98.42,audio_features,6ZTilFyljGPpZeS5KbU0sh,spotify:track:6ZTilFyljGPpZeS5KbU0sh,https://api.spotify.com/v1/tracks/6ZTilFyljGPpZeS5KbU0sh,https://api.spotify.com/v1/audio-analysis/6ZTilFyljGPpZeS5KbU0sh,395867.0,3.0,
0.889,0.818,9.0,-4.639,1.0,0.253,0.47,0.0,0.179,0.782,96.063,audio_features,5ByAIlEEnxYdvpnezg7HTX,spotify:track:5ByAIlEEnxYdvpnezg7HTX,https://api.spotify.com/v1/tracks/5ByAIlEEnxYdvpnezg7HTX,https://api.spotify.com/v1/audio-analysis/5ByAIlEEnxYdvpnezg7HTX,302760.0,4.0,
0.69,0.793,9.0,-8.244,1.0,0.0316,0.000806,0.3,0.11,0.923,129.175,audio_features,3J3wijtJ2qpojIoHsHkJ9u,spotify:track:3J3wijtJ2qpojIoHsHkJ9u,https://api.spotify.com/v1/tracks/3J3wijtJ2qpojIoHsHkJ9u,https://api.spotify.com/v1/audio-analysis/3J3wijtJ2qpojIoHsHkJ9u,210000.0,4.0,
0.623,0.97,10.0,-2.17,0.0,0.454,0.0869,0.0,0.0517,0.438,98.384,audio_features,7AxXoYI5jRkG8rLNb0O9KV,spotify:track:7AxXoYI5jRkG8rLNb0O9KV,https://api.spotify.com/v1/tracks/7AxXoYI5jRkG8rLNb0O9KV,https://api.spotify.com/v1/audio-analysis/7AxXoYI5jRkG8rLNb0O9KV,254813.0,4.0,
0.549,0.334,2.0,-18.998,0.0,0.0492,0.0678,0.0,0.0436,0.787,99.189,audio_features,7zpUwV3Db8SRRKCzRd7hHh,spotify:track:7zpUwV3Db8SRRKCzRd7hHh,https://api.spotify.com/v1/tracks/7zpUwV3Db8SRRKCzRd7hHh,https://api.spotify.com/v1/audio-analysis/7zpUwV3Db8SRRKCzRd7hHh,220573.0,4.0,
0.734,0.822,11.0,-4.661,0.0,0.105,0.821,0.0148,0.238,0.458,121.804,audio_features,70IDaMyZ9uKTcZUi75dcHM,spotify:track:70IDaMyZ9uKTcZUi75dcHM,https://api.spotify.com/v1/tracks/70IDaMyZ9uKTcZUi75dcHM,https://api.spotify.com/v1/audio-analysis/70IDaMyZ9uKTcZUi75dcHM,645800.0,4.0,
0.706,0.966,8.0,-5.989,0.0,0.0557,0.0455,0.0824,0.0603,0.882,116.966,audio_features,6KDASR6h9wbdN3NkVZMuzt,spotify:track:6KDASR6h9wbdN3NkVZMuzt,https://api.spotify.com/v1/tracks/6KDASR6h9wbdN3NkVZMuzt,https://api.spotify.com/v1/audio-analysis/6KDASR6h9wbdN3NkVZMuzt,303273.0,4.0,
0.634,0.638,10.0,-10.169,0.0,0.792,0.114,0.0,0.433,0.664,179.67,audio_features,2mvOTgcGE2RagkpO0ETdAK,spotify:track:2mvOTgcGE2RagkpO0ETdAK,https://api.spotify.com/v1/tracks/2mvOTgcGE2RagkpO0ETdAK,https://api.spotify.com/v1/audio-analysis/2mvOTgcGE2RagkpO0ETdAK,286267.0,4.0,
0.345,0.811,1.0,-11.948,0.0,0.0654,0.0606,0.0466,0.357,0.625,142.834,audio_features,5mSZLysuAtdNA21mbOm0sx,spotify:track:5mSZLysuAtdNA21mbOm0sx,https://api.spotify.com/v1/tracks/5mSZLysuAtdNA21mbOm0sx,https://api.spotify.com/v1/audio-analysis/5mSZLysuAtdNA21mbOm0sx,183824.0,4.0,
0.882,0.241,8.0,-16.648,0.0,0.0601,0.788,0.432,0.106,0.718,126.007,audio_features,1i4KkAHiiTKHh8ysCSMvsJ,spotify:track:1i4KkAHiiTKHh8ysCSMvsJ,https://api.spotify.com/v1/tracks/1i4KkAHiiTKHh8ysCSMvsJ,https://api.spotify.com/v1/audio-analysis/1i4KkAHiiTKHh8ysCSMvsJ,386240.0,4.0,
0.768,0.739,1.0,-10.412,1.0,0.0502,0.0324,0.85,0.316,0.874,133.689,audio_features,6iJVuH9KM1oW1Ib9O3tRdu,spotify:track:6iJVuH9KM1oW1Ib9O3tRdu,https://api.spotify.com/v1/tracks/6iJVuH9KM1oW1Ib9O3tRdu,https://api.spotify.com/v1/audio-analysis/6iJVuH9KM1oW1Ib9O3tRdu,151487.0,4.0,
0.719,0.434,10.0,-10.314,0.0,0.122,0.0812,0.809,0.122,0.426,83.247,audio_features,45AUCuWrjZ7zDj187sbcbY,spotify:track:45AUCuWrjZ7zDj187sbcbY,https://api.spotify.com/v1/tracks/45AUCuWrjZ7zDj187sbcbY,https://api.spotify.com/v1/audio-analysis/45AUCuWrjZ7zDj187sbcbY,260693.0,4.0,
0.54,0.437,9.0,-11.811,1.0,0.0331,0.522,0.000298,0.114,0.61,139.434,audio_features,5gtxcuwjfs43XLSRTbKIKZ,spotify:track:5gtxcuwjfs43XLSRTbKIKZ,https://api.spotify.com/v1/tracks/5gtxcuwjfs43XLSRTbKIKZ,https://api.spotify.com/v1/audio-analysis/5gtxcuwjfs43XLSRTbKIKZ,163440.0,4.0,
0.809,0.704,1.0,-11.803,1.0,0.098,0.00441,0.672,0.0719,0.245,126.005,audio_features,3QB10mwxCBPeLmrjPI1wZ7,spotify:track:3QB10mwxCBPeLmrjPI1wZ7,https://api.spotify.com/v1/tracks/3QB10mwxCBPeLmrjPI1wZ7,https://api.spotify.com/v1/audio-analysis/3QB10mwxCBPeLmrjPI1wZ7,396191.0,4.0,
0.6,0.882,10.0,-6.057,0.0,0.0409,0.121,0.0,0.0564,0.703,100.56,audio_features,1zs2cc3xtGpXtcrqTbBlnc,spotify:track:1zs2cc3xtGpXtcrqTbBlnc,https://api.spotify.com/v1/tracks/1zs2cc3xtGpXtcrqTbBlnc,https://api.spotify.com/v1/audio-analysis/1zs2cc3xtGpXtcrqTbBlnc,145413.0,4.0,
0.543,0.483,0.0,-10.46,0.0,0.0532,0.837,0.0,0.0762,0.967,127.372,audio_features,3Ur34XN0cPU1md2Mj75eML,spotify:track:3Ur34XN0cPU1md2Mj75eML,https://api.spotify.com/v1/tracks/3Ur34XN0cPU1md2Mj75eML,https://api.spotify.com/v1/audio-analysis/3Ur34XN0cPU1md2Mj75eML,618840.0,4.0,
0.449,0.624,4.0,-13.422,1.0,0.0324,0.0989,0.913,0.313,0.512,122.544,audio_features,7h9hsEOJbNH2Y46ZR5NFfQ,spotify:track:7h9hsEOJbNH2Y46ZR5NFfQ,https://api.spotify.com/v1/tracks/7h9hsEOJbNH2Y46ZR5NFfQ,https://api.spotify.com/v1/audio-analysis/7h9hsEOJbNH2Y46ZR5NFfQ,707560.0,4.0,
0.354,0.69,8.0,-11.798,1.0,0.166,0.179,0.002,0.134,0.517,138.313,audio_features,3festq6zhGQi2kMWJxAkn0,spotify:track:3festq6zhGQi2kMWJxAkn0,https://api.spotify.com/v1/tracks/3festq6zhGQi2kMWJxAkn0,https://api.spotify.com/v1/audio-analysis/3festq6zhGQi2kMWJxAkn0,1125500.0,3.0,
0.521,0.538,5.0,-14.506,1.0,0.0314,0.0603,0.868,0.109,0.25,87.38,audio_features,6OGybl75EBNMNalQ8cg5RD,spotify:track:6OGybl75EBNMNalQ8cg5RD,https://api.spotify.com/v1/tracks/6OGybl75EBNMNalQ8cg5RD,https://api.spotify.com/v1/audio-analysis/6OGybl75EBNMNalQ8cg5RD,110067.0,4.0,
0.38,0.423,0.0,-10.62,0.0,0.0429,0.459,0.423,0.105,0.568,83.964,audio_features,5o0A0XX2eT0Q4HOtdP7cwh,spotify:track:5o0A0XX2eT0Q4HOtdP7cwh,https://api.spotify.com/v1/tracks/5o0A0XX2eT0Q4HOtdP7cwh,https://api.spotify.com/v1/audio-analysis/5o0A0XX2eT0Q4HOtdP7cwh,330500.0,4.0,
0.476,0.877,0.0,-8.852,1.0,0.0392,0.26,0.339,0.384,0.894,116.984,audio_features,7yqad3MMDrKWp1R32rRzxo,spotify:track:7yqad3MMDrKWp1R32rRzxo,https://api.spotify.com/v1/tracks/7yqad3MMDrKWp1R32rRzxo,https://api.spotify.com/v1/audio-analysis/7yqad3MMDrKWp1R32rRzxo,459467.0,4.0,
0.535,0.261,6.0,-18.381,0.0,0.033,0.942,0.88,0.0759,0.443,119.996,audio_features,1JmuCGMcpgRAGL1isUDg1p,spotify:track:1JmuCGMcpgRAGL1isUDg1p,https://api.spotify.com/v1/tracks/1JmuCGMcpgRAGL1isUDg1p,https://api.spotify.com/v1/audio-analysis/1JmuCGMcpgRAGL1isUDg1p,473000.0,3.0,
0.599,0.218,5.0,-23.074,1.0,0.0425,0.693,0.831,0.115,0.437,141.944,audio_features,5P57MtejiuAod5l9bUmadS,spotify:track:5P57MtejiuAod5l9bUmadS,https://api.spotify.com/v1/tracks/5P57MtejiuAod5l9bUmadS,https://api.spotify.com/v1/audio-analysis/5P57MtejiuAod5l9bUmadS,910973.0,4.0,
0.622,0.447,9.0,-14.515,1.0,0.0338,0.964,0.91,0.102,0.584,89.986,audio_features,6dkbzrkImssBDOnwcvOwuA,spotify:track:6dkbzrkImssBDOnwcvOwuA,https://api.spotify.com/v1/tracks/6dkbzrkImssBDOnwcvOwuA,https://api.spotify.com/v1/audio-analysis/6dkbzrkImssBDOnwcvOwuA,241060.0,4.0,
0.349,0.492,2.0,-13.886,0.0,0.0465,0.699,0.012,0.434,0.503,106.053,audio_features,59HzNVTc331SYrI6vQEJJQ,spotify:track:59HzNVTc331SYrI6vQEJJQ,https://api.spotify.com/v1/tracks/59HzNVTc331SYrI6vQEJJQ,https://api.spotify.com/v1/audio-analysis/59HzNVTc331SYrI6vQEJJQ,260400.0,4.0,
0.726,0.52,6.0,-11.816,1.0,0.0528,0.00562,0.866,0.109,0.319,130.686,audio_features,47zkCLr3a9kM4wGNEbiJzh,spotify:track:47zkCLr3a9kM4wGNEbiJzh,https://api.spotify.com/v1/tracks/47zkCLr3a9kM4wGNEbiJzh,https://api.spotify.com/v1/audio-analysis/47zkCLr3a9kM4wGNEbiJzh,466413.0,4.0,
